SPECTRUM - MS
20190411_GroEL_IST-100_MS1_6k.RAW
FTMS + p NSI Full ms [2000.0000-40000.0000]
Scan #: 4-98
RT: 0.05-1.29
AV: 95
Data points: 4935
Mass	Intensity
7060.175970	32.449709
7061.301126	2.080579
7062.426552	0.000000
7063.552246	0.000000
7064.678209	0.000000
7065.804442	0.000000
7156.783082	0.000000
7157.931412	0.000000
7159.080018	0.000000
7160.228901	0.000000
7161.378060	30.088340
7162.527496	53.636465
7163.677209	62.171687
7164.827199	109.738920
7165.977465	166.664129
7167.128009	165.767693
7168.278830	134.742702
7169.429928	80.627560
7170.581303	55.146069
7171.732955	78.990347
7172.884885	84.802776
7174.037093	112.377646
7175.189578	138.840256
7176.342341	179.568754
7177.495382	159.086551
7178.648701	169.596090
7179.802298	191.583143
7180.956172	203.956940
7182.110325	148.131969
7183.264757	62.086493
7184.419466	3.959787
7185.574454	0.000000
7186.729721	0.000000
7187.885266	0.000000
7189.041090	0.000000
7194.824394	0.000000
7195.981892	0.000000
7197.139670	0.000000
7198.297727	0.000000
7199.456063	35.056898
7200.614679	57.250381
7201.773575	104.263475
7202.932751	147.296529
7204.092206	158.203406
7205.251942	99.154125
7206.411958	88.372365
7207.572253	61.771920
7208.732829	73.423057
7209.893686	64.564815
7211.054822	35.404240
7212.216240	2.712665
7213.377937	0.000000
7214.539916	0.000000
7215.702175	0.000000
7216.864716	0.000000
7235.503633	0.000000
7236.670962	0.000000
7237.838574	0.000000
7239.006468	0.000000
7240.174645	41.679233
7241.343105	71.670660
7242.511848	75.480829
7243.680873	54.998642
7244.850182	29.717236
7246.019774	2.021151
7247.189649	0.000000
7248.359807	0.000000
7249.530249	0.000000
7250.700974	0.000000
7300.128676	0.000000
7301.311680	0.000000
7302.494971	0.000000
7303.678550	0.000000
7304.862417	23.272618
7306.046572	53.249568
7307.231015	71.867655
7308.415746	61.397877
7309.600765	31.572964
7310.786072	2.136524
7311.971667	0.000000
7313.157551	0.000000
7314.343724	0.000000
7315.530185	0.000000
7607.592891	0.000000
7608.851418	0.000000
7610.110257	0.000000
7611.369408	0.000000
7612.628872	26.291961
7613.888648	69.132676
7615.148737	101.081262
7616.409139	94.143387
7617.669854	56.127140
7618.930882	3.954704
7620.192223	0.000000
7621.453878	0.000000
7622.715845	0.000000
7623.978127	0.000000
7693.889381	0.000000
7695.169383	0.000000
7696.449704	0.000000
7697.730345	0.000000
7699.011306	22.348547
7700.292587	60.805250
7701.574187	87.385210
7702.856107	75.952896
7704.138348	37.708480
7705.420908	2.598522
7706.703789	0.000000
7707.986991	0.000000
7709.270513	0.000000
7710.554355	0.000000
7722.123383	0.000000
7723.410438	0.000000
7724.697814	0.000000
7725.985513	0.000000
7727.273533	50.358952
7728.561875	74.368353
7729.850540	78.432623
7731.139527	133.511820
7732.428836	195.337561
7733.718468	182.112799
7735.008423	152.389764
7736.298700	90.504467
7737.589301	6.422157
7738.880224	0.000000
7740.171470	0.000000
7741.463040	0.000000
7742.754933	0.000000
7789.479311	0.000000
7790.783242	0.000000
7792.087501	0.000000
7793.392087	0.000000
7794.697001	56.506515
7796.002243	79.248720
7797.307813	79.309622
7798.613710	67.074960
7799.919936	48.698532
7801.226490	3.454603
7802.533372	0.000000
7803.840583	0.000000
7805.148122	0.000000
7806.455990	0.000000
7865.651988	0.000000
7866.975093	0.000000
7868.298532	0.000000
7869.622306	0.000000
7870.946413	34.634038
7872.270854	74.093506
7873.595630	97.883814
7874.920741	85.746068
7876.246186	48.563430
7877.571965	3.450983
7878.898080	0.000000
7880.224529	0.000000
7881.551313	0.000000
7882.878432	0.000000
7886.861802	0.000000
7888.190263	0.000000
7889.519059	0.000000
7890.848192	0.000000
7892.177660	41.634462
7893.507464	83.926996
7894.837605	106.240779
7896.168081	87.011019
7897.498894	42.118089
7898.830044	2.925750
7900.161530	0.000000
7901.493353	0.000000
7902.825512	0.000000
7904.158009	0.000000
7937.580254	0.000000
7938.921551	0.000000
7940.263187	0.000000
7941.605164	0.000000
7942.947481	47.695901
7944.290138	84.401353
7945.633136	99.519909
7946.976474	115.053362
7948.320153	120.608342
7949.664173	102.137505
7951.008533	104.728764
7952.353235	87.918021
7953.698278	59.016453
7955.043662	4.194371
7956.389388	28.707543
7957.735455	64.412122
7959.081864	86.410184
7960.428614	71.992564
7961.775706	33.674930
7963.123141	2.332007
7964.470917	0.000000
7965.819036	0.000000
7967.167496	0.000000
7968.516300	0.000000
7999.633554	0.000000
8000.990611	0.000000
8002.348013	0.000000
8003.705760	0.000000
8005.063853	54.530748
8006.422292	92.772865
8007.781076	107.492878
8009.140207	136.279581
8010.499683	116.458120
8011.859506	80.720649
8013.219675	65.698298
8014.580190	36.982381
8015.941052	2.574536
8017.302260	0.000000
8018.663815	0.000000
8020.025717	0.000000
8021.387966	0.000000
8033.663842	0.000000
8035.029568	0.000000
8036.395641	0.000000
8037.762063	0.000000
8039.128834	44.596695
8040.495954	91.220891
8041.863422	118.374550
8043.231239	111.000568
8044.599405	81.419650
8045.967920	47.611047
8047.336784	3.440334
8048.705998	0.000000
8050.075561	0.000000
8051.445474	0.000000
8052.815736	0.000000
8081.672244	0.000000
8083.050230	0.000000
8084.428569	0.000000
8085.807261	0.000000
8087.186305	25.638221
8088.565702	61.993050
8089.945452	87.892059
8091.325555	79.667950
8092.706011	43.816050
8094.086820	3.137881
8095.467983	40.847496
8096.849500	76.750069
8098.231370	89.582384
8099.613594	76.188992
8100.996172	47.623338
8102.379104	3.476995
8103.762390	0.000000
8105.146030	0.000000
8106.530025	0.000000
8107.914374	0.000000
8109.299078	0.000000
8110.684136	33.416937
8112.069550	69.158883
8113.455318	93.404371
8114.841442	94.567009
8116.227921	79.234273
8117.614755	55.056334
8119.001945	4.076593
8120.389490	0.000000
8121.777391	0.000000
8123.165648	0.000000
8124.554261	0.000000
8155.194052	0.000000
8156.590886	0.000000
8157.988079	0.000000
8159.385631	0.000000
8160.783542	36.512282
8162.181812	70.506186
8163.580442	123.094130
8164.979431	71.734174
8166.378780	38.587439
8167.778489	2.787747
8169.178557	0.000000
8170.578986	0.000000
8171.979775	0.000000
8173.380924	0.000000
8181.795390	0.000000
8183.199064	0.000000
8184.603100	0.000000
8186.007497	0.000000
8187.412255	31.071058
8188.817375	74.086502
8190.222857	103.704899
8191.628701	95.603715
8193.034906	58.445634
8194.441474	0.000000
8195.848404	0.000000
8197.255697	0.000000
8198.663351	0.000000
8245.320141	0.000000
8246.740195	0.000000
8248.160616	0.000000
8249.581404	0.000000
8251.002559	45.375139
8252.424082	80.696405
8253.845972	89.816919
8255.268229	67.902600
8256.690854	36.455650
8258.113847	2.628478
8259.537208	0.000000
8260.960936	0.000000
8262.385033	0.000000
8263.809498	0.000000
8339.836510	0.000000
8341.281052	0.000000
8342.725970	0.000000
8344.171263	0.000000
8345.616931	56.788472
8347.062976	65.695483
8348.509396	73.665341
8349.956192	80.357547
8351.403365	69.393434
8352.850913	41.855797
8354.298838	3.081991
8355.747140	0.000000
8357.195818	0.000000
8358.644873	0.000000
8360.094305	0.000000
8390.619674	0.000000
8392.077431	0.000000
8393.535568	0.000000
8394.994085	0.000000
8396.452982	53.045057
8397.912260	78.026956
8399.371918	80.002005
8400.831956	65.407669
8402.292376	42.383935
8403.753176	3.161570
8405.214357	0.000000
8406.675920	0.000000
8408.137863	0.000000
8409.600188	0.000000
8411.062895	0.000000
8412.525983	0.000000
8413.989453	0.000000
8415.453305	0.000000
8416.917539	34.777492
8418.382155	75.757657
8419.847153	99.754435
8421.312534	85.196824
8422.778298	45.473815
8424.244444	3.298435
8425.710973	0.000000
8427.177885	0.000000
8428.645180	27.357616
8430.112858	60.647780
8431.580920	78.337374
8433.049365	63.129388
8434.518194	28.577361
8435.987407	2.016530
8437.457004	0.000000
8438.926984	0.000000
8440.397349	0.000000
8441.868098	0.000000
8443.339232	24.154079
8444.810750	51.837247
8446.282653	72.002118
8447.754941	104.290033
8449.227614	71.528151
8450.700672	32.542973
8452.174115	25.719143
8453.647943	59.416144
8455.122157	83.885478
8456.596757	71.878028
8458.071743	31.973825
8459.547114	2.247004
8461.022872	0.000000
8462.499015	0.000000
8463.975546	0.000000
8465.452462	0.000000
8487.652678	0.000000
8489.135797	0.000000
8490.619304	0.000000
8492.103200	0.000000
8493.587485	24.707035
8495.072159	64.237209
8496.557223	89.611978
8498.042676	76.409934
8499.528519	75.612046
8501.014751	84.763714
8502.501373	104.121089
8503.988386	83.795420
8505.475788	39.729679
8506.963581	2.829813
8508.451764	0.000000
8509.940337	0.000000
8511.429302	0.000000
8512.918657	0.000000
8514.408403	38.353056
8515.898540	137.270455
8517.389068	261.531462
8518.879988	344.009391
8520.371299	337.674328
8521.863002	213.211991
8523.355097	76.790339
8524.847583	5.183840
8526.340462	0.000000
8527.833733	0.000000
8529.327396	0.000000
8530.821451	32.572577
8532.315899	68.056768
8533.810740	89.075733
8535.305974	84.631902
8536.801601	68.460405
8538.297621	51.629486
8539.794034	3.954219
8541.290840	0.000000
8542.788041	0.000000
8544.285634	0.000000
8545.783622	0.000000
8547.282004	45.199760
8548.780780	79.277179
8550.279950	98.435350
8551.779514	88.075966
8553.279473	54.830966
8554.779827	4.095622
8556.280575	0.000000
8557.781719	0.000000
8559.283257	0.000000
8560.785191	0.000000
8562.287520	0.000000
8563.790245	0.000000
8565.293365	53.113347
8566.796881	84.119040
8568.300793	100.941294
8569.805101	88.123213
8571.309805	51.822891
8572.814905	3.845867
8574.320402	0.000000
8575.826296	23.662443
8577.332586	79.324141
8578.839273	208.481914
8580.346357	305.260722
8581.853839	273.725214
8583.361718	165.414661
8584.869994	88.814358
8586.378667	61.927632
8587.887739	86.749318
8589.397208	94.966710
8590.907076	83.389729
8592.417341	58.534453
8593.928005	56.506509
8595.439067	77.788040
8596.950528	84.622781
8598.462387	68.245676
8599.974646	35.855709
8601.487303	2.618279
8603.000359	0.000000
8604.513815	0.000000
8606.027670	0.000000
8607.541925	0.000000
8609.056579	0.000000
8610.571633	0.000000
8612.087088	0.000000
8613.602942	57.675963
8615.119196	120.842225
8616.635851	169.327425
8618.152907	160.017027
8619.670363	96.468162
8621.188220	7.194079
8622.706478	0.000000
8624.225137	0.000000
8625.744197	0.000000
8627.263659	34.264750
8628.783522	69.607233
8630.303787	87.878109
8631.824454	154.295092
8633.345522	186.450055
8634.866993	170.073487
8636.388866	145.049964
8637.911141	81.350777
8639.433819	6.010009
8640.956899	0.000000
8642.480383	0.000000
8644.004269	0.000000
8645.528558	0.000000
8647.053251	0.000000
8648.578346	0.000000
8650.103846	23.793838
8651.629749	66.756894
8653.156056	102.761677
8654.682767	170.832681
8656.209881	191.064102
8657.737400	176.384312
8659.265324	181.818053
8660.793652	136.628069
8662.322385	66.236710
8663.851522	4.788395
8665.381064	34.655442
8666.911012	102.847221
8668.441364	140.888323
8669.972122	149.486841
8671.503286	125.870868
8673.034855	61.774900
8674.566830	63.395437
8676.099211	151.767202
8677.631998	230.460032
8679.165191	231.055739
8680.698791	152.685200
8682.232797	44.919340
8683.767210	2.869328
8685.302029	0.000000
8686.837256	0.000000
8688.372889	0.000000
8689.908930	0.000000
8691.445378	0.000000
8692.982234	22.195994
8694.519498	102.391873
8696.057169	190.506422
8697.595248	188.932497
8699.133735	158.864947
8700.672631	126.199994
8702.211935	170.448164
8703.751647	539.106860
8705.291768	901.750250
8706.832298	1198.463690
8708.373237	1393.347777
8709.914585	1138.786455
8711.456342	607.082754
8712.998509	242.573591
8714.541085	117.125764
8716.084071	166.965553
8717.627466	214.151846
8719.171272	232.013305
8720.715488	208.785094
8722.260114	119.124652
8723.805151	8.854160
8725.350598	0.000000
8726.896455	0.000000
8728.442724	0.000000
8729.989404	0.000000
8731.536494	0.000000
8733.083996	0.000000
8734.631910	0.000000
8736.180235	21.667895
8737.728972	59.452212
8739.278120	98.347447
8740.827681	106.582640
8742.377654	104.626754
8743.928039	92.493056
8745.478837	78.278012
8747.030047	67.006170
8748.581670	35.381227
8750.133706	2.599251
8751.686155	0.000000
8753.239017	46.666442
8754.792292	92.581372
8756.345981	185.121772
8757.900084	251.466052
8759.454600	240.935383
8761.009530	147.031028
8762.564875	70.451454
8764.120633	60.344597
8765.676806	77.919579
8767.233393	66.502184
8768.790396	63.487830
8770.347812	63.762344
8771.905644	77.814465
8773.463891	69.272919
8775.022553	88.072639
8776.581631	143.725133
8778.141124	213.194352
8779.701033	202.171849
8781.261358	207.405649
8782.822098	212.808836
8784.383255	169.594916
8785.944828	147.663420
8787.506817	107.781679
8789.069224	86.900437
8790.632046	64.354265
8792.195286	25.846501
8793.758943	1.805578
8795.323017	0.000000
8796.887508	0.000000
8798.452416	0.000000
8800.017743	0.000000
8801.583487	0.000000
8803.149649	0.000000
8804.716229	46.978026
8806.283227	60.338558
8807.850643	100.819816
8809.418479	132.668182
8810.986732	122.790435
8812.555405	67.221463
8814.124496	35.136489
8815.694007	53.839901
8817.263937	101.473024
8818.834286	143.571261
8820.405055	160.229002
8821.976243	124.824686
8823.547852	44.499548
8825.119880	3.011408
8826.692329	0.000000
8828.265198	0.000000
8829.838487	67.775458
8831.412197	168.956027
8832.986328	249.569590
8834.560879	291.668433
8836.135852	282.631203
8837.711246	264.641275
8839.287061	192.793770
8840.863297	139.722979
8842.439956	56.344636
8844.017036	3.948852
8845.594538	0.000000
8847.172462	35.252170
8848.750809	97.334634
8850.329577	191.472291
8851.908769	305.370189
8853.488383	265.232969
8855.068420	150.724251
8856.648880	43.613517
8858.229763	2.807737
8859.811069	0.000000
8861.392799	0.000000
8862.974953	38.087841
8864.557530	69.160514
8866.140531	79.073328
8867.723957	134.270087
8869.307806	189.168223
8870.892080	281.314115
8872.476778	236.606291
8874.061901	153.078251
8875.647449	75.007308
8877.233422	41.448984
8878.819820	3.123548
8880.406643	43.864877
8881.993892	71.086315
8883.581566	81.760296
8885.169666	64.447314
8886.758192	31.734195
8888.347144	2.321967
8889.936522	0.000000
8891.526327	0.000000
8893.116558	0.000000
8894.707215	153.528259
8896.298300	1007.195674
8897.889811	2069.106224
8899.481750	2910.700403
8901.074116	3234.783275
8902.666909	3014.153914
8904.260130	2028.100160
8905.853778	953.958377
8907.447854	407.721273
8909.042359	210.046029
8910.637291	137.056135
8912.232652	115.048290
8913.828442	135.374266
8915.424660	171.074612
8917.021307	160.785575
8918.618382	91.015278
8920.215887	87.687941
8921.813821	88.297311
8923.412185	102.460650
8925.010978	81.329725
8926.610201	41.248672
8928.209854	3.039266
8929.809936	0.000000
8931.410449	0.000000
8933.011393	0.000000
8934.612766	0.000000
8936.214571	40.854808
8937.816806	87.196084
8939.419472	196.192991
8941.022569	297.713007
8942.626098	319.869825
8944.230058	275.229346
8945.834449	195.874252
8947.439272	136.587607
8949.044527	86.663647
8950.650214	91.291885
8952.256334	67.807294
8953.862885	75.427394
8955.469870	68.067533
8957.077286	43.501358
8958.685136	30.010950
8960.293419	66.347809
8961.902134	83.334164
8963.511283	64.144856
8965.120866	63.657901
8966.730882	145.922343
8968.341331	221.887427
8969.952215	263.780434
8971.563533	239.037893
8973.175285	190.706816
8974.787471	125.468848
8976.400092	44.284474
8978.013147	63.711075
8979.626638	133.988670
8981.240563	208.233554
8982.854923	211.557096
8984.469719	202.524549
8986.084950	196.675930
8987.700617	204.635833
8989.316720	158.958044
8990.933259	113.399468
8992.550233	54.308046
8994.167644	3.977240
8995.785491	21.619356
8997.403775	58.218468
8999.022496	88.538505
9000.641653	85.750949
9002.261248	51.922002
9003.881280	3.935110
9005.501749	0.000000
9007.122655	0.000000
9008.743999	22.388383
9010.365781	51.706678
9011.988001	76.552354
9013.610659	87.658879
9015.233756	51.000590
9016.857291	49.807682
9018.481264	66.126917
9020.105676	85.602052
9021.730527	71.875017
9023.355818	42.836796
9024.981547	3.253523
9026.607716	0.000000
9028.234325	0.000000
9029.861373	0.000000
9031.488861	51.306547
9033.116789	75.903948
9034.745157	79.734578
9036.373966	105.849574
9038.003215	153.293945
9039.632904	152.185952
9041.263035	116.335090
9042.893607	55.289467
9044.524619	24.243543
9046.156073	0.000000
9047.787969	0.000000
9049.420306	34.660827
9051.053085	108.203505
9052.686306	160.945404
9054.319969	228.009827
9055.954074	284.426803
9057.588621	306.701576
9059.223612	304.059101
9060.859045	231.590974
9062.494920	153.015605
9064.131239	134.649114
9065.768001	71.501310
9067.405207	57.912598
9069.042856	67.099207
9070.680949	96.968559
9072.319485	129.812164
9073.958466	123.883521
9075.597891	133.816277
9077.237760	165.792293
9078.878073	146.864340
9080.518832	76.240107
9082.160035	30.756848
9083.801683	2.266324
9085.443776	0.000000
9087.086315	43.373434
9088.729299	73.463009
9090.372728	89.880974
9092.016604	76.863291
9093.660925	6.106906
9095.305693	28.742744
9096.950906	141.061988
9098.596567	795.981093
9100.242673	1999.538793
9101.889227	3330.400530
9103.536227	4157.254975
9105.183675	3518.268493
9106.831570	1988.578857
9108.479912	723.519917
9110.128702	242.332735
9111.777939	147.934272
9113.427625	61.435315
9115.077758	50.624437
9116.728340	125.519790
9118.379370	236.481894
9120.030848	230.760526
9121.682776	212.897670
9123.335152	161.709215
9124.987977	126.068824
9126.641251	43.472307
9128.294975	37.300997
9129.949148	72.266639
9131.603771	140.661615
9133.258844	228.157110
9134.914366	268.274056
9136.570339	254.687419
9138.226763	184.541751
9139.883636	84.730575
9141.540961	101.433973
9143.198736	169.527863
9144.856962	218.582182
9146.515640	249.337818
9148.174768	255.153481
9149.834348	229.783709
9151.494380	197.305579
9153.154864	176.684552
9154.815799	151.838653
9156.477187	199.895018
9158.139027	150.978458
9159.801319	62.655361
9161.464064	4.480483
9163.127262	0.000000
9164.790913	0.000000
9166.455017	0.000000
9168.119574	0.000000
9171.450049	0.000000
9173.115967	0.000000
9174.782339	0.000000
9176.449165	0.000000
9178.116446	53.642317
9179.784180	78.408201
9181.452370	83.526411
9183.121014	67.839232
9184.790113	37.600991
9186.459667	2.840702
9188.129677	0.000000
9189.800142	0.000000
9191.471062	0.000000
9193.142438	0.000000
9198.159303	0.000000
9199.832504	0.000000
9201.506162	0.000000
9203.180276	0.000000
9204.854847	79.835351
9206.529875	138.831302
9208.205361	227.415937
9209.881304	302.480766
9211.557704	304.250756
9213.234563	208.496534
9214.911879	126.984917
9216.589653	44.548742
9218.267886	28.487449
9219.946577	97.756358
9221.625726	177.189009
9223.305335	243.668766
9224.985402	196.150159
9226.665928	137.777258
9228.346914	156.456983
9230.028359	222.239685
9231.710264	268.669640
9233.392628	224.118100
9235.075452	174.177480
9236.758737	91.696887
9238.442481	90.629363
9240.126686	66.709457
9241.811352	35.549118
9243.496478	2.679467
9245.182066	0.000000
9246.868114	60.921778
9248.554624	125.177405
9250.241595	233.094624
9251.929028	261.611541
9253.616923	198.371504
9255.305279	106.797720
9256.994098	39.616674
9258.683379	2.838509
9260.373122	0.000000
9262.063328	0.000000
9263.753997	0.000000
9265.445128	0.000000
9267.136723	0.000000
9268.828781	52.378145
9270.521303	127.392307
9272.214288	171.907595
9273.907737	154.780271
9275.601650	101.592250
9277.296027	7.898765
9278.990869	0.000000
9280.686175	36.502975
9282.381945	68.148893
9284.078181	86.754305
9285.774881	72.598964
9287.472047	34.497017
9289.169678	2.542089
9290.867774	0.000000
9292.566336	0.000000
9294.265364	0.000000
9295.964858	28.453389
9297.664818	55.085823
9299.365244	69.211895
9301.066137	60.541340
9302.767497	37.670754
9304.469323	2.911483
9306.171617	0.000000
9307.874378	47.610767
9309.577606	251.470953
9311.281301	649.311620
9312.985465	944.966544
9314.690096	988.371541
9316.395195	868.183455
9318.100763	739.125389
9319.806799	432.339098
9321.513304	247.207243
9323.220277	142.467833
9324.927719	72.211983
9326.635630	17.732184
9328.344011	1.091367
9330.052861	25.256696
9331.762181	64.694472
9333.471970	85.135876
9335.182229	70.024995
9336.892959	55.979391
9338.604159	57.771246
9340.315829	85.036124
9342.027970	79.624883
9343.740581	49.892656
9345.453664	47.968371
9347.167218	75.969435
9348.881243	83.417739
9350.595740	71.754965
9352.310708	75.172001
9354.026148	59.419213
9355.742060	97.956704
9357.458445	169.180033
9359.175302	215.757179
9360.892631	233.597592
9362.610433	202.011527
9364.328708	142.841236
9366.047456	174.642001
9367.766677	201.929625
9369.486372	196.370744
9371.206540	185.225729
9372.927182	204.022394
9374.648298	151.497258
9376.369888	78.102165
9378.091952	43.551685
9379.814491	19.515301
9381.537504	1.439080
9383.260992	0.000000
9384.984956	0.000000
9386.709394	27.967096
9388.434307	92.999972
9390.159697	167.637134
9391.885561	230.216609
9393.611902	243.832437
9395.338719	181.442888
9397.066012	74.216274
9398.793781	5.333814
9400.522027	0.000000
9402.250749	0.000000
9403.979949	0.000000
9405.709625	0.000000
9407.439779	0.000000
9409.170410	0.000000
9410.901519	0.000000
9412.633106	22.445307
9414.365170	58.180218
9416.097713	82.903483
9417.830734	77.554845
9419.564233	50.309887
9421.298211	0.000000
9423.032668	0.000000
9424.767604	0.000000
9426.503020	0.000000
9428.238914	0.000000
9429.975288	0.000000
9431.712142	33.382788
9433.449476	60.501421
9435.187289	74.580989
9436.925583	61.609333
9438.664358	29.504788
9440.403613	2.191278
9442.143349	0.000000
9443.883566	0.000000
9445.624264	0.000000
9447.365443	0.000000
9449.107103	28.291230
9450.849246	61.985434
9452.591870	84.852115
9454.334976	121.438643
9456.078565	139.650686
9457.822636	122.785970
9459.567189	65.218184
9461.312225	31.817363
9463.057744	0.000000
9464.803746	0.000000
9466.550232	0.000000
9468.297201	0.000000
9501.581701	0.000000
9503.338377	0.000000
9505.095539	0.000000
9506.853189	0.000000
9508.611327	17.895925
9510.369952	97.168316
9512.129065	178.241632
9513.888667	206.414203
9515.648756	164.540451
9517.409334	100.169480
9519.170401	60.977728
9520.931957	4.780769
9522.694001	0.000000
9524.456535	0.000000
9526.219558	0.000000
9527.983071	0.000000
9529.747074	0.000000
9531.511566	18.972544
9533.276549	45.221295
9535.042022	89.950229
9536.807985	101.203912
9538.574439	141.491467
9540.341384	189.863828
9542.108819	179.032495
9543.876746	139.738161
9545.645165	80.901659
9547.414075	30.258540
9549.183476	2.270442
9550.953370	0.000000
9552.723756	41.109095
9554.494634	84.376396
9556.266004	129.037918
9558.037867	136.566900
9559.810223	208.051872
9561.583072	266.940911
9563.356414	272.601561
9565.130250	181.698865
9566.904579	73.493997
9568.679402	5.316852
9570.454719	0.000000
9572.230529	0.000000
9574.006835	0.000000
9575.783634	0.000000
9577.560929	0.000000
9579.338718	0.000000
9581.117002	32.892408
9582.895782	69.936600
9584.675057	85.932830
9586.454827	66.771029
9588.235093	29.830567
9590.015856	2.200240
9591.797114	0.000000
9593.578869	0.000000
9595.361120	0.000000
9597.143868	0.000000
9598.927112	0.000000
9600.710854	47.829115
9602.495093	81.641532
9604.279830	99.958963
9606.065064	84.826168
9607.850796	44.299018
9609.637026	3.365365
9611.423754	0.000000
9613.210980	0.000000
9614.998705	0.000000
9616.786929	0.000000
9739.566393	0.000000
9741.389481	0.000000
9743.213082	0.000000
9745.037195	0.000000
9746.861820	25.889756
9748.686958	61.710683
9750.512608	82.064426
9752.338771	71.649367
9754.165447	45.222233
9755.992637	3.563644
9757.820340	0.000000
9759.648557	0.000000
9761.477287	0.000000
9763.306532	0.000000
9766.966564	0.000000
9768.797351	0.000000
9770.628654	0.000000
9772.460472	0.000000
9774.292805	33.824686
9776.125653	65.670781
9777.959017	88.993110
9779.792896	81.631387
9781.627292	93.938878
9783.462204	77.025402
9785.297632	88.606028
9787.133576	69.269111
9788.970038	69.694403
9790.807016	120.604213
9792.644511	207.492166
9794.482524	235.823492
9796.321054	180.109203
9798.160103	89.997066
9799.999668	70.825819
9801.839752	66.112478
9803.680355	82.896282
9805.521476	80.861502
9807.363115	62.982667
9809.205274	35.443851
9811.047951	2.755870
9812.891148	0.000000
9814.734864	0.000000
9816.579100	0.000000
9818.423856	0.000000
9820.269131	0.000000
9822.114928	0.000000
9823.961244	0.000000
9825.808081	0.000000
9827.655439	48.197739
9829.503318	86.091813
9831.351718	96.257463
9833.200640	70.468096
9835.050083	31.452986
9836.900048	2.343879
9838.750536	0.000000
9840.601545	0.000000
9842.453077	0.000000
9844.305131	38.121263
9846.157708	66.652170
9848.010808	78.872834
9849.864432	71.541368
9851.718578	50.255912
9853.573249	4.596450
9855.428443	0.000000
9857.284161	0.000000
9859.140403	0.000000
9860.997170	0.000000
9879.593720	0.000000
9881.456268	0.000000
9883.319343	0.000000
9885.182944	0.000000
9887.047073	38.967804
9888.911729	77.906228
9890.776912	96.487215
9892.642624	80.104932
9894.508863	43.723865
9896.375631	3.388125
9898.242926	0.000000
9900.110751	32.737702
9901.979104	61.441699
9903.847986	84.793385
9905.717397	82.703983
9907.587337	93.540223
9909.457807	71.632988
9911.328807	81.579669
9913.200337	67.077967
9915.072397	31.253375
9916.944987	2.349191
9918.818108	0.000000
9920.691759	0.000000
9922.565942	0.000000
9924.440655	0.000000
9939.457509	0.000000
9941.337012	0.000000
9943.217048	0.000000
9945.097618	0.000000
9946.978721	36.681580
9948.860358	70.171533
9950.742528	83.818119
9952.625233	66.968977
9954.508473	35.175281
9956.392246	40.728796
9958.276555	68.777966
9960.161399	78.885160
9962.046777	70.048210
9963.932692	52.575630
9965.819141	4.276016
9967.706127	0.000000
9969.593648	0.000000
9971.481706	0.000000
9973.370300	0.000000
9975.259431	0.000000
9977.149098	48.337145
9979.039303	137.400347
9980.930045	160.563968
9982.821324	153.551237
9984.713141	114.438759
9986.605495	87.617045
9988.498388	69.261573
9990.391819	33.794991
9992.285788	0.000000
9994.180296	0.000000
9996.075342	0.000000
9997.970928	0.000000
9999.867053	26.307032
10001.763718	76.591689
10003.660922	124.214464
10005.558666	161.428064
10007.456950	136.267726
10009.355774	121.438824
10011.255139	179.357200
10013.155044	183.946029
10015.055491	162.200400
10016.956478	159.303583
10018.858007	123.805629
10020.760077	56.213082
10022.662689	0.000000
10024.565843	0.000000
10026.469539	0.000000
10028.373778	0.000000
10085.754136	0.000000
10087.675289	0.000000
10089.596991	0.000000
10091.519243	0.000000
10093.442043	23.140623
10095.365394	71.592313
10097.289294	123.909407
10099.213744	150.548502
10101.138744	114.084633
10103.064295	60.843826
10104.990396	16.770841
10106.917049	1.105926
10108.844252	0.000000
10110.772007	0.000000
10112.700313	0.000000
10114.629171	34.931577
10116.558580	88.993322
10118.488542	136.070605
10120.419056	111.715430
10122.350123	40.569760
10124.281743	38.647372
10126.213915	59.785205
10128.146640	67.386662
10130.079919	62.397467
10132.013752	51.344940
10133.948138	4.244750
10135.883079	0.000000
10137.818573	0.000000
10139.754622	0.000000
10141.691226	0.000000
10200.048305	0.000000
10202.002208	0.000000
10203.956673	0.000000
10205.911700	0.000000
10207.867289	16.768640
10209.823439	60.040899
10211.780152	93.350022
10213.737428	88.913055
10215.695266	56.925009
10217.653668	4.567307
10219.612632	0.000000
10221.572160	0.000000
10223.532252	0.000000
10225.492908	0.000000
10243.164217	0.000000
10245.130522	0.000000
10247.097395	0.000000
10249.064833	0.000000
10251.032839	28.752495
10253.001411	56.010192
10254.970550	75.740311
10256.940257	108.965901
10258.910531	72.109918
10260.881373	24.843084
10262.852783	1.762374
10264.824761	0.000000
10266.797308	0.000000
10268.770423	0.000000
10270.744107	0.000000
10350.160455	0.000000
10352.157652	0.000000
10354.155427	0.000000
10356.153780	0.000000
10358.152712	41.988416
10360.152222	86.064925
10362.152312	100.532033
10364.152981	71.009850
10366.154229	41.150236
10368.156057	56.262436
10370.158465	82.274423
10372.161453	68.976291
10374.165021	111.040644
10376.169170	152.108319
10378.173900	176.454415
10380.179211	135.579988
10382.185103	107.504442
10384.191577	95.863497
10386.198632	114.051389
10388.206270	93.866933
10390.214489	49.864998
10392.223291	3.911433
10394.232675	0.000000
10396.242643	0.000000
